"20";"";"1300";"30";"27";"7";"42";"7";"0";"11";"0";"hexTronik 24gram Brushless Outrunner 1300kv (AR Warehouse)";"HexTronik 24gram Brushless Outrunner 1300kv Specs: Kv: 1300rpm/v Max Load:  7.5A No Load Current: 0.7A Suggested Lipo: 3 cell 11.1v Thrust: 400g+ Suggested Prop: 8x3.8 Weight: 20g *Motor comes with prop saver and mount. *Please note. This motor may come in Silver OR Blue.   PRODUCT ID: HXM2730-1300";"41,01";"http://www.hobbyking.com/hobbyking/store/uh_viewitem.asp?idproduct=68557";"";
"11";"2";"3800";"21";"18";"7";"30";"7";"0";"7";"0";"Turnigy 1811 Brushless Indoor Motor 3800kv (EU warehouse)";"Turnigy 1811 Brushless Indoor Motor 3800kv Dimension: 22mm x 18mm, 30mm(with shaft) Weight: 11g  (kv2300) (not including connectors) Diameter of shaft:ÂF2mm Length of front shaft:ÂF8mm Lamination thickness: .2mm Magnet type: 45SH Download data files; TURNIGY MOTOR DATA PRODUCT ID: T1811-3800";"50,63";"http://www.hobbyking.com/hobbyking/store/uh_viewitem.asp?idproduct=39953";
"11";"2";"3800";"21";"18";"7";"30";"7";"0";"7";"0";"Turnigy 1811 Brushless Indoor Motor 3800kv (USA warehouse)";"Turnigy 1811 Brushless Indoor Motor 3800kv Dimension: 22mm x 18mm, 30mm(with shaft) Weight: 11g  (kv2300) (not including connectors) Diameter of shaft:ÂF2mm Length of front shaft:ÂF8mm Lamination thickness: .2mm Magnet type: 45SH Download data files; TURNIGY MOTOR DATA PRODUCT ID: T1811-3800";"47,92";"http://www.hobbyking.com/hobbyking/store/uh_viewitem.asp?idproduct=41166";
"11";"2";"3800";"21";"18";"7";"30";"7";"0";"7";"0";"Turnigy 1811 Brushless Indoor Motor 3800kv (UK Warehouse)";"Turnigy 1811 Brushless Indoor Motor 3800kv Dimension: 22mm x 18mm, 30mm(with shaft) Weight: 11g  (kv2300) (not including connectors) Diameter of shaft:?F2mm Length of front shaft:?F8mm Lamination thickness: .2mm Magnet type: 45SH Download data files; TURNIGY MOTOR DATA PRODUCT ID: T1811-3800";"50,40";"http://www.hobbyking.com/hobbyking/store/uh_viewitem.asp?idproduct=43485";
"11";"2";"3800";"21";"18";"7";"30";"7";"0";"7";"0";"Turnigy 1811 Brushless Indoor Motor 3800kv (AR Warehouse)";"Turnigy 1811 Brushless Indoor Motor 3800kv Specs: Dimensions: 22mm x 18mm, 30mm(with shaft) Diameter of shaft: 2mm Length of front shaft: 8mm Magnet type: 45SH Weight: 11g  (kv2300) (not including connectors) Download data files; TURNIGY MOTOR DATA PRODUCT ID: T1811-3800";"47,92";"http://www.hobbyking.com/hobbyking/store/uh_viewitem.asp?idproduct=71871";
"5";"1";"2600";"13";"13";"7";"9";"4";"0";"11";"45";"NTM Prop Drive 13-12 2600KV / 42W (AUS Warehouse)";"NTM Prop Drive motors are rock-solid performance outrunners with tight windings, quality bearings, correctly rated magnets, balanced stator and flux rings plus they are QC checked at 14 points, from material processing all the way through to final dyno test. Because we design and build these motors completely in-house (from 3D/2D drawing to materials sourcing, machining, balancing, final assembly and dyno) we can completely control production and ensure product consistency from design right through to shipping the product to you. The removal of middle-men has meant we can drive better value to the market and retail these motors at factory(our) prices! All performance figures are real and tested on our own motor dynos. Our QC engineers check and balance each motor before shipping to the HobbyKing.com warehouse.   Specs: Model: NTM Prop Drive Series 13-12 2600kv Kv: 2600rpm/v Max current (Burst): 3.9A Max current (suststained): 3.0A Max Power: 42W @ 11.1v (3S) Shaft: 1.5mm Weight: 5g ESC: 5~8A Cell count: 2s~3s Lipoly Mount type: Tri-hole firewall mount (15mm width between mount holes) Connection: Loose wire (for direct soldering) Prop Test Data: 3.75x3 - 7.4V / 13W / 1.8A / 62g thrust 3.75x3 - 11.1V / 31W / 2.8A / 102g thrust 4.5x4.5 - 7.4V / 20W / 2.8A / 84g thrust  4.5x4.5 - 11.1V / 42W / 3.9A / 129g thrust (Burst figures only) PRODUCT ID: NTM1312-2600";"60,33";"http://www.hobbyking.com/hobbyking/store/uh_viewitem.asp?idproduct=29825";"62g";
"5";"1";"2600";"13";"13";"7";"19";"4";"0";"11";"45";"NTM Prop Drive 13-12 2600KV / 42W (EU warehouse)";"NTM Prop Drive motors are rock-solid performance outrunners with tight windings, quality bearings, correctly rated magnets, balanced stator and flux rings plus they are QC checked at 14 points, from material processing all the way through to final dyno test. Because we design and build these motors completely in-house (from 3D/2D drawing to materials sourcing, machining, balancing, final assembly and dyno) we can completely control production and ensure product consistency from design right through to shipping the product to you. The removal of middle-men has meant we can drive better value to the market and retail these motors at factory(our) prices! All performance figures are real and tested on our own motor dynos. Our QC engineers check and balance each motor before shipping to the HobbyKing.com warehouse.   Specs: Model: NTM Prop Drive Series 13-12 2600kv Kv: 2600rpm/v Max current (Burst): 3.9A Max current (suststained): 3.0A Max Power: 42W @ 11.1v (3S) Shaft: 1.5mm Weight: 5g ESC: 5~8A Cell count: 2s~3s Lipoly Mount type: Tri-hole firewall mount (15mm width between mount holes) Connection: Loose wire (for direct soldering) Prop Test Data: 3.75x3 - 7.4V / 13W / 1.8A / 62g thrust 3.75x3 - 11.1V / 31W / 2.8A / 102g thrust 4.5x4.5 - 7.4V / 20W / 2.8A / 84g thrust  4.5x4.5 - 11.1V / 42W / 3.9A / 129g thrust (Burst figures only) PRODUCT ID: NTM1312-2600";"62,47";"http://www.hobbyking.com/hobbyking/store/uh_viewitem.asp?idproduct=30599";"62g";
"5";"1";"2600";"13";"13";"7";"19";"4";"0";"11";"45";"NTM Prop Drive 13-12 2600KV / 42W (US Warehouse)";"NTM Prop Drive motors are rock-solid performance outrunners with tight windings, quality bearings, correctly rated magnets, balanced stator and flux rings plus they are QC checked at 14 points, from material processing all the way through to final dyno test. Because we design and build these motors completely in-house (from 3D/2D drawing to materials sourcing, machining, balancing, final assembly and dyno) we can completely control production and ensure product consistency from design right through to shipping the product to you. The removal of middle-men has meant we can drive better value to the market and retail these motors at factory(our) prices! All performance figures are real and tested on our own motor dynos. Our QC engineers check and balance each motor before shipping to the HobbyKing.com warehouse.   Specs: Model: NTM Prop Drive Series 13-12 2600kv Kv: 2600rpm/v Max current (Burst): 3.9A Max current (suststained): 3.0A Max Power: 42W @ 11.1v (3S) Shaft: 1.5mm Weight: 5g ESC: 5~8A Cell count: 2s~3s Lipoly Mount type: Tri-hole firewall mount (15mm width between mount holes) Connection: Loose wire (for direct soldering) Prop Test Data: 3.75x3 - 7.4V / 13W / 1.8A / 62g thrust 3.75x3 - 11.1V / 31W / 2.8A / 102g thrust 4.5x4.5 - 7.4V / 20W / 2.8A / 84g thrust  4.5x4.5 - 11.1V / 42W / 3.9A / 129g thrust (Burst figures only) PRODUCT ID: NTM1312-2600";"59,91";"http://www.hobbyking.com/hobbyking/store/uh_viewitem.asp?idproduct=30789";"62g";
"5";"1";"2600";"13";"13";"7";"19";"4";"0";"11";"45";"NTM Prop Drive 13-12 2600KV / 42W (UK Warehouse)";"NTM Prop Drive motors are rock-solid performance outrunners with tight windings, quality bearings, correctly rated magnets, balanced stator and flux rings plus they are QC checked at 14 points, from material processing all the way through to final dyno test. Because we design and build these motors completely in-house (from 3D/2D drawing to materials sourcing, machining, balancing, final assembly and dyno) we can completely control production and ensure product consistency from design right through to shipping the product to you. The removal of middle-men has meant we can drive better value to the market and retail these motors at factory(our) prices! All performance figures are real and tested on our own motor dynos. Our QC engineers check and balance each motor before shipping to the HobbyKing.com warehouse.   Specs: Model: NTM Prop Drive Series 13-12 2600kv Kv: 2600rpm/v Max current (Burst): 3.9A Max current (suststained): 3.0A Max Power: 42W @ 11.1v (3S) Shaft: 1.5mm Weight: 5g ESC: 5~8A Cell count: 2s~3s Lipoly Mount type: Tri-hole firewall mount (15mm width between mount holes) Connection: Loose wire (for direct soldering) Prop Test Data: 3.75x3 - 7.4V / 13W / 1.8A / 62g thrust 3.75x3 - 11.1V / 31W / 2.8A / 102g thrust 4.5x4.5 - 7.4V / 20W / 2.8A / 84g thrust  4.5x4.5 - 11.1V / 42W / 3.9A / 129g thrust (Burst figures only) PRODUCT ID: NTM1312-2600";"63,05";"http://www.hobbyking.com/hobbyking/store/uh_viewitem.asp?idproduct=36836";"62g";
"5";"1";"2600";"13";"13";"7";"19";"4";"0";"11";"45";"NTM Prop Drive 13-12 2600KV / 42W (AR Warehouse)";"NTM Prop Drive motors are rock-solid performance outrunners with tight windings, quality bearings, correctly rated magnets, balanced stator and flux rings plus they are QC checked at 14 points, from material processing all the way through to final dyno test. Because we design and build these motors completely in-house (from 3D/2D drawing to materials sourcing, machining, balancing, final assembly and dyno) we can completely control production and ensure product consistency from design right through to shipping the product to you. The removal of middle-men has meant we can drive better value to the market and retail these motors at factory(our) prices! All performance figures are real and tested on our own motor dynos. Our QC engineers check and balance each motor before shipping to the HobbyKing.com warehouse.   Specs: Model: NTM Prop Drive Series 13-12 2600kv Kv: 2600rpm/v Max current (Burst): 3.9A Max current (suststained): 3.0A Max Power: 42W @ 11.1v (3S) Shaft: 1.5mm Weight: 5g ESC: 5~8A Cell count: 2s~3s Lipoly Mount type: Tri-hole firewall mount (15mm width between mount holes) Connection: Loose wire (for direct soldering) Prop Test Data: 3.75x3 - 7.4V / 13W / 1.8A / 62g thrust 3.75x3 - 11.1V / 31W / 2.8A / 102g thrust 4.5x4.5 - 7.4V / 20W / 2.8A / 84g thrust  4.5x4.5 - 11.1V / 42W / 3.9A / 129g thrust (Burst figures only) PRODUCT ID: NTM1312-2600";"59,91";"http://www.hobbyking.com/hobbyking/store/uh_viewitem.asp?idproduct=70901";"62g";
"20";"2";"2300";"22";"22";"8";"33";"8";"0";"7";"72";"HexTronik 20g Brushless Outrunner 2300kv (UK Warehouse)";"Dimension: 23mm x 24mm, 34mm(with shaft) Weight: 20g  (kv2300) (not including connectors) Diameter of shaft: 2mm Length of front shaft: 9.8mm Max performance Voltage: 2S Max current: 5.3~8.5A/20S Prop: 6x3~7x3.5 Thrust: 300g Power: 72W For 200~300g model airplane (Indoor). PRODUCT ID: HXM2211-2300";"38,22";"http://www.hobbyking.com/hobbyking/store/uh_viewitem.asp?idproduct=31188";"";
"20";"2";"2300";"22";"22";"8";"33";"8";"0";"7";"72";"HexTronik 20g Brushless Outrunner 2300kv (US Warehouse)";"Dimension: 23mm x 24mm, 34mm(with shaft) Weight: 20g  (kv2300) (not including connectors) Diameter of shaft: 2mm Length of front shaft: 9.8mm Max performance Voltage: 2S Max current: 5.3~8.5A/20S Prop: 6x3~7x3.5 Thrust: 300g Power: 72W For 200~300g model airplane (Indoor). PRODUCT ID: HXM2211-2300";"36,63";"http://www.hobbyking.com/hobbyking/store/uh_viewitem.asp?idproduct=38694";"";
"20";"2";"2300";"22";"22";"8";"33";"8";"0";"7";"72";"HexTronik 20g Brushless Outrunner 2300kv (AR Warehouse)";"Dimension: 23mm x 24mm, 34mm(with shaft) Weight: 20g  (kv2300) (not including connectors) Diameter of shaft: 2mm Length of front shaft: 9.8mm Max performance Voltage: 2S Max current: 5.3~8.5A/20S Prop: 6x3~7x3.5 Thrust: 300g Power: 72W For 200~300g model airplane (Indoor). PRODUCT ID: HXM2211-2300";"36,63";"http://www.hobbyking.com/hobbyking/store/uh_viewitem.asp?idproduct=71732";"";
"5";"1";"3000";"13";"13";"7";"19";"3";"0";"8";"28";"NTM Prop Drive 13-12 3000KV / 28W (EU warehouse)";"NTM Prop Drive motors are rock-solid performance outrunners with tight windings, quality bearings, correctly rated magnets, balanced stator and flux rings plus they are QC checked at 14 points, from material processing all the way through to final dyno test.   Because we design and build these motors completely in-house (from 3D/2D drawing to materials sourcing, machining, balancing, final assembly and dyno) we can completely control production and ensure product consistency from design right through to shipping the product to you. The removal of middle-men has meant we can drive better value to the market and retail these motors at factory(our) prices! All performance figures are real and tested on our own motor dynos.   Our QC engineers check and balance each motor before shipping to the HobbyKing.com warehouse.   Specs: Model: NTM Prop Drive Series 13-12 3000kv Kv: 3000rpm/v Max current (Burst): 3.9A Max current (suststained): 3.0A Max Power: 28W @ 7.4v (2S) Shaft: 1.5mm Weight: 5.6g ESC: 5~8A Cell count: 2s Lipoly Mount type: Tri-hole firewall mount (15mm width between mount holes) Connection: Loose wire (for direct soldering)   PRODUCT ID: NTM1312-3000";"62,43";"http://www.hobbyking.com/hobbyking/store/uh_viewitem.asp?idproduct=45458";
"16";"2";"1700";"24";"22";"8";"33";"6";"0";"7";"0";"hexTronik 16gram Brushless Outrunner 1700kv (US Warehouse)";"Small brushless outrunner. Kv: 1700rpm/v Weight: 16g Voltage: 7.4v (2 cell Lipo) Current: 6A Suggested Propeller: 8x3.8 Thrust: 300g+     PRODUCT ID: HXM2211-1700";"38,64";"http://www.hobbyking.com/hobbyking/store/uh_viewitem.asp?idproduct=42414";"300g";
"16";"2";"1700";"24";"22";"8";"33";"6";"0";"7";"0";"hexTronik 16gram Brushless Outrunner 1700kv (AR Warehouse)";"Small brushless outrunner. Kv: 1700rpm/v Weight: 16g Voltage: 7.4v (2 cell Lipo) Current: 6A Suggested Propeller: 8x3.8 Thrust: 300g+     PRODUCT ID: HXM2211-1700";"38,64";"http://www.hobbyking.com/hobbyking/store/uh_viewitem.asp?idproduct=71731";"300g";
"20";"2";"2300";"23";"21";"8";"33";"0";"0";"11";"76";"Turnigy 2211 Brushless Indoor Motor 2300kv (AUS Warehouse)";"Dimension: 23mm x 24mm, 34mm(with shaft) Weight: 20g  (kv2300) (not including connectors) Diameter of shaft: 2mm Length of front shaft: 9.8mm Lamination thickness: .2mm Magnet type: 45SH Max performance Voltage: 2-3S Prop: EP7x3.5 Thrust: 235g Power: 76W For 200~300g model airplane (Indoor). PRODUCT ID: T2211-2300";"48,31";"http://www.hobbyking.com/hobbyking/store/uh_viewitem.asp?idproduct=21645";"";
"20";"2";"2300";"23";"21";"8";"33";"0";"0";"11";"76";"Turnigy 2211 Brushless Indoor Motor 2300kv (EU warehouse)";"Dimension: 23mm x 24mm, 34mm(with shaft) Weight: 20g  (kv2300) (not including connectors) Diameter of shaft: 2mm Length of front shaft: 9.8mm Lamination thickness: .2mm Magnet type: 45SH Max performance Voltage: 2-3S Prop: EP7x3.5 Thrust: 235g Power: 76W For 200~300g model airplane (Indoor). PRODUCT ID: T2211-2300";"48,50";"http://www.hobbyking.com/hobbyking/store/uh_viewitem.asp?idproduct=39947";"";
"20";"2";"2300";"23";"21";"8";"33";"0";"0";"11";"76";"Turnigy 2211 Brushless Indoor Motor 2300kv (US Warehouse)";"Dimension: 23mm x 24mm, 34mm(with shaft) Weight: 20g  (kv2300) (not including connectors) Diameter of shaft: 2mm Length of front shaft: 9.8mm Lamination thickness: .2mm Magnet type: 45SH Max performance Voltage: 2-3S Prop: EP7x3.5 Thrust: 235g Power: 76W For 200~300g model airplane (Indoor). PRODUCT ID: T2211-2300";"47,37";"http://www.hobbyking.com/hobbyking/store/uh_viewitem.asp?idproduct=40679";"";
"20";"2";"2300";"23";"21";"8";"33";"0";"0";"11";"76";"Turnigy 2211 Brushless Indoor Motor 2300kv (UK Warehouse)";"Dimension: 23mm x 24mm, 34mm(with shaft) Weight: 20g  (kv2300) (not including connectors) Diameter of shaft: 2mm Length of front shaft: 9.8mm Lamination thickness: .2mm Magnet type: 45SH Max performance Voltage: 2-3S Prop: EP7x3.5 Thrust: 235g Power: 76W For 200~300g model airplane (Indoor). PRODUCT ID: T2211-2300";"46,33";"http://www.hobbyking.com/hobbyking/store/uh_viewitem.asp?idproduct=61497";"";
"20";"2";"2300";"23";"21";"8";"33";"0";"0";"11";"76";"Turnigy 2211 Brushless Indoor Motor 2300kv (AR Warehouse)";"Dimension: 23mm x 24mm, 34mm(with shaft) Weight: 20g  (kv2300) (not including connectors) Diameter of shaft: 2mm Length of front shaft: 9.8mm Lamination thickness: .2mm Magnet type: 45SH Max performance Voltage: 2-3S Prop: EP7x3.5 Thrust: 235g Power: 76W For 200~300g model airplane (Indoor). PRODUCT ID: T2211-2300";"47,37";"http://www.hobbyking.com/hobbyking/store/uh_viewitem.asp?idproduct=71874";"";
"0";"";"1500";"29";"27";"7";"42";"9";"0";"11";"0";"hexTronik 24gram Brushless Outrunner 1500kv (US Warehouse)";"Brushless Outrunner Motor. Kv - 1500 Load Current 9A For more specifications, please click on the 2nd image. Kv - 1500rpm/v Max Load:  7A No Load Current: .5A Suggested Lipo: 3 cell 11.1v Thrust: 400g+ Suggested Prop: 8x3.8   *Motor comes with prop saver and mount. *This motor may come in either blue or silver.   PRODUCT ID: HXM2730-1500";"41,01";"http://www.hobbyking.com/hobbyking/store/uh_viewitem.asp?idproduct=34097";"400g";
"0";"";"1500";"29";"27";"7";"42";"9";"0";"11";"0";"hexTronik 24gram Brushless Outrunner 1500kv (EU warehouse)";"Brushless Outrunner Motor. Kv - 1500 Load Current 9A For more specifications, please click on the 2nd image. Kv - 1500rpm/v Max Load:  7A No Load Current: .5A Suggested Lipo: 3 cell 11.1v Thrust: 400g+ Suggested Prop: 8x3.8   *Motor comes with prop saver and mount. *This motor may come in either blue or silver.   PRODUCT ID: HXM2730-1500";"43,26";"http://www.hobbyking.com/hobbyking/store/uh_viewitem.asp?idproduct=43166";"400g";
